松, neg=2, pos=6
板, neg=8, pos=1
极, neg=46, pos=14
垂, neg=10, pos=1
螂, neg=2, pos=1
垃, neg=6, pos=1
垄, neg=5, pos=1
型, neg=2, pos=1
鞍, neg=2, pos=1
瞎, neg=7, pos=1
析, neg=2, pos=1
瞑, neg=2, pos=1
瞒, neg=8, pos=1
林, neg=3, pos=1
果, neg=13, pos=2
垢, neg=2, pos=1
瞧, neg=9, pos=1
枪, neg=7, pos=1
瞪, neg=2, pos=1
鞭, neg=3, pos=1
垮, neg=4, pos=1
枯, neg=13, pos=1
架, neg=7, pos=1
瞻, neg=2, pos=1
柄, neg=2, pos=1
埋, neg=7, pos=1
城, neg=2, pos=1
蟑, neg=2, pos=1
染, neg=10, pos=3
矛, neg=11, pos=1
知, neg=35, pos=12
查, neg=6, pos=1
矩, neg=5, pos=3
矫, neg=7, pos=2
柬, neg=2, pos=1
短, neg=16, pos=1
矮, neg=5, pos=1
音, neg=11, pos=4
石, neg=3, pos=1
基, neg=5, pos=3
码, neg=2, pos=1
堂, neg=4, pos=6
标, neg=5, pos=4
砍, neg=19, pos=1
栏, neg=4, pos=1
树, neg=2, pos=1
研, neg=2, pos=1
堕, neg=7, pos=1
蠕, neg=2, pos=1
栗, neg=3, pos=1
校, neg=3, pos=1
蠢, neg=30, pos=1
堪, neg=3, pos=1
砰, neg=13, pos=1
破, neg=63, pos=1
堵, neg=3, pos=1
样, neg=22, pos=1
根, neg=12, pos=8
格, neg=19, pos=7
血, neg=8, pos=1
础, neg=3, pos=1
衅, neg=4, pos=1
案, neg=4, pos=1
行, neg=68, pos=31
塌, neg=5, pos=1
桌, neg=2, pos=1
街, neg=3, pos=1
塞, neg=18, pos=1
衡, neg=4, pos=5
衣, neg=2, pos=1
补, neg=2, pos=5
桥, neg=3, pos=1
表, neg=17, pos=8
硫, neg=3, pos=1
填, neg=3, pos=1
硬, neg=12, pos=3
衰, neg=18, pos=1
衷, neg=3, pos=9
顽, neg=12, pos=1
顾, neg=11, pos=6
顿, neg=8, pos=1
梁, neg=2, pos=1
境, neg=13, pos=3
预, neg=8, pos=1
领, neg=5, pos=4
颇, neg=2, pos=1
颈, neg=2, pos=1
袋, neg=2, pos=1
碍, neg=18, pos=1
碎, neg=26, pos=1
频, neg=4, pos=1
袒, neg=2, pos=2
墓, neg=3, pos=1
颓, neg=8, pos=1
袖, neg=2, pos=1
梗, neg=4, pos=1
碗, neg=2, pos=1
题, neg=12, pos=5
墙, neg=3, pos=1
颜, neg=5, pos=1
额, neg=3, pos=1
增, neg=3, pos=5
墟, neg=4, pos=1
颠, neg=8, pos=1
颤, neg=9, pos=1
梦, neg=8, pos=3
被, neg=72, pos=5
袭, neg=7, pos=1
碰, neg=7, pos=1
碴, neg=2, pos=1
碾, neg=3, pos=1
检, neg=9, pos=3
裁, neg=7, pos=1
壁, neg=2, pos=1
裂, neg=29, pos=3
装, neg=16, pos=2
棋, neg=2, pos=1
棍, neg=5, pos=1
风, neg=31, pos=7
棒, neg=3, pos=3
棘, neg=3, pos=1
飞, neg=7, pos=3
食, neg=11, pos=2
磨, neg=9, pos=1
士, neg=4, pos=1
森, neg=3, pos=1
声, neg=78, pos=8
棱, neg=6, pos=1
壳, neg=3, pos=1
裸, neg=5, pos=1
裹, neg=2, pos=1
礁, neg=2, pos=1
处, neg=33, pos=6
备, neg=15, pos=3
复, neg=26, pos=1
植, neg=2, pos=1
外, neg=18, pos=2
多, neg=21, pos=20
夜, neg=3, pos=1
够, neg=11, pos=3
大, neg=101, pos=29
太, neg=12, pos=3
夫, neg=2, pos=1
夭, neg=8, pos=1
失, neg=135, pos=3
头, neg=33, pos=7
夸, neg=16, pos=5
夹, neg=2, pos=1
示, neg=16, pos=4
夺, neg=15, pos=4
礼, neg=19, pos=12
社, neg=4, pos=1
奈, neg=5, pos=1
奉, neg=2, pos=2
奔, neg=3, pos=1
祖, neg=3, pos=1
套, neg=6, pos=1
楚, neg=3, pos=8
奚, neg=2, pos=1
神, neg=33, pos=25
楞, neg=2, pos=1
祟, neg=10, pos=1
奢, neg=6, pos=1
楣, neg=4, pos=1
祥, neg=4, pos=7
饥, neg=9, pos=1
饭, neg=3, pos=1
饮, neg=3, pos=1
饰, neg=5, pos=1
饱, neg=7, pos=1
女, neg=18, pos=1
奴, neg=5, pos=1
饵, neg=4, pos=1
奶, neg=5, pos=1
祸, neg=12, pos=1
奸, neg=15, pos=1
她, neg=2, pos=1
西, neg=23, pos=3
饿, neg=16, pos=1
馀, neg=9, pos=2
要, neg=42, pos=13
馁, neg=5, pos=1
禁, neg=17, pos=4
如, neg=19, pos=9
概, neg=2, pos=1
妄, neg=9, pos=1
覆, neg=10, pos=1
妇, neg=6, pos=1
妈, neg=22, pos=1
妊, neg=3, pos=1
馑, neg=3, pos=1
妒, neg=8, pos=1
妓, neg=5, pos=1
首, neg=4, pos=6
妖, neg=3, pos=1
妥, neg=3, pos=2
妨, neg=6, pos=1
榨, neg=3, pos=1
离, neg=33, pos=4
秀, neg=4, pos=7
见, neg=25, pos=11
私, neg=14, pos=3
槁, neg=4, pos=1
观, neg=14, pos=9
秃, neg=2, pos=1
规, neg=19, pos=8
觅, neg=3, pos=1
视, neg=25, pos=3
觉, neg=24, pos=12
觊, neg=2, pos=1
秋, neg=2, pos=1
始, neg=2, pos=1
种, neg=8, pos=1
觎, neg=2, pos=1
姐, neg=3, pos=1
姑, neg=2, pos=1
科, neg=3, pos=1
角, neg=3, pos=1
姓, neg=2, pos=1
委, neg=3, pos=1
秘, neg=7, pos=1
解, neg=28, pos=20
触, neg=11, pos=1
秩, neg=3, pos=3
积, neg=2, pos=4
秽, neg=6, pos=1
姿, neg=2, pos=1
稀, neg=4, pos=7
言, neg=19, pos=8
威, neg=14, pos=6
娇, neg=2, pos=2
程, neg=2, pos=2
税, neg=4, pos=1
娘, neg=16, pos=1
稚, neg=4, pos=1
模, neg=19, pos=1
横, neg=19, pos=1
娼, neg=4, pos=1
稽, neg=4, pos=1
婆, neg=4, pos=1
婉, neg=3, pos=1
婊, neg=2, pos=1
婚, neg=5, pos=1
婪, neg=5, pos=1
马, neg=16, pos=1
驭, neg=3, pos=1
驱, neg=8, pos=1
驳, neg=12, pos=1
穴, neg=2, pos=1
驴, neg=2, pos=1
驶, neg=5, pos=1
穷, neg=16, pos=1
空, neg=28, pos=2
驽, neg=2, pos=1
驾, neg=3, pos=1
穿, neg=3, pos=1
突, neg=17, pos=4
骂, neg=36, pos=1
窃, neg=10, pos=1
骄, neg=6, pos=1
窄, neg=3, pos=1
骇, neg=3, pos=1
誉, neg=4, pos=8
验, neg=5, pos=4
窒, neg=9, pos=1
誓, neg=3, pos=1
窖, neg=2, pos=1
骗, neg=21, pos=1
窘, neg=7, pos=1
骚, neg=11, pos=1
媚, neg=2, pos=1
窜, neg=3, pos=1
窝, neg=2, pos=2
窥, neg=3, pos=1
骨, neg=9, pos=1
骭, neg=2, pos=1
骸, neg=2, pos=1
媾, neg=2, pos=1
嫉, neg=8, pos=1
立, neg=13, pos=9
嫌, neg=15, pos=1
髒, neg=15, pos=3
竞, neg=5, pos=1
竟, neg=4, pos=1
章, neg=3, pos=1
童, neg=2, pos=2
竭, neg=8, pos=1
端, neg=14, pos=8
笑, neg=22, pos=18
欠, neg=17, pos=1
次, neg=5, pos=1
符, neg=3, pos=5
笨, neg=20, pos=1
欲, neg=17, pos=3
欺, neg=16, pos=1
鬼, neg=40, pos=1
款, neg=3, pos=1
魂, neg=3, pos=1
魄, neg=3, pos=1
魅, neg=3, pos=7
歇, neg=5, pos=2
魇, neg=2, pos=1
等, neg=12, pos=7
歉, neg=8, pos=1
筋, neg=6, pos=1
子, neg=64, pos=3
魔, neg=13, pos=5
答, neg=2, pos=4
孔, neg=2, pos=1
策, neg=7, pos=2
字, neg=6, pos=1
存, neg=9, pos=1
孝, neg=3, pos=4
止, neg=30, pos=3
孤, neg=19, pos=1
此, neg=2, pos=2
步, neg=12, pos=4
武, neg=8, pos=3
警, neg=6, pos=3
歧, neg=9, pos=1
孩, neg=6, pos=1
歪, neg=9, pos=1
孬, neg=2, pos=1
歹, neg=2, pos=1
死, neg=153, pos=3
歼, neg=2, pos=1
孽, neg=6, pos=1
简, neg=3, pos=5
宁, neg=8, pos=6
殃, neg=3, pos=1
守, neg=9, pos=7
残, neg=29, pos=1
完, neg=18, pos=10
殖, neg=3, pos=1
算, neg=11, pos=1
宗, neg=4, pos=1
官, neg=2, pos=1
定, neg=34, pos=24
宜, neg=14, pos=10
宠, neg=4, pos=3
管, neg=11, pos=4
审, neg=4, pos=3
计, neg=14, pos=3
客, neg=5, pos=5
宣, neg=9, pos=1
认, neg=14, pos=8
讥, neg=2, pos=1
讦, neg=2, pos=1
讧, neg=2, pos=1
讨, neg=21, pos=4
让, neg=5, pos=2
训, neg=4, pos=2
箭, neg=2, pos=1
议, neg=11, pos=5
讯, neg=2, pos=1
记, neg=5, pos=1
宰, neg=5, pos=1
讲, neg=8, pos=1
害, neg=48, pos=5
讳, neg=7, pos=5
殴, neg=3, pos=1
段, neg=4, pos=1
家, neg=25, pos=4
讶, neg=6, pos=1
殷, neg=3, pos=4
许, neg=2, pos=7
容, neg=21, pos=18
讹, neg=3, pos=1
论, neg=24, pos=8
讽, neg=12, pos=1
设, neg=7, pos=5
宿, neg=4, pos=1
诀, neg=2, pos=1
证, neg=8, pos=2
毁, neg=21, pos=1
寂, neg=14, pos=1
评, neg=10, pos=1
寄, neg=3, pos=1
诅, neg=7, pos=1
密, neg=18, pos=9
识, neg=8, pos=4
诈, neg=11, pos=1
诉, neg=15, pos=1
诋, neg=2, pos=1
诌, neg=3, pos=1
母, neg=8, pos=2
词, neg=3, pos=2
篑, neg=2, pos=1
毒, neg=34, pos=1
寒, neg=12, pos=1
比, neg=3, pos=6
诘, neg=2, pos=1
毙, neg=8, pos=1
毛, neg=13, pos=1
话, neg=50, pos=4
诞, neg=7, pos=1
寞, neg=6, pos=1
察, neg=6, pos=2
诡, neg=14, pos=1
篡, neg=3, pos=1
寡, neg=3, pos=1
该, neg=17, pos=1
详, neg=3, pos=7
诩, neg=3, pos=1
诫, neg=2, pos=1
毫, neg=5, pos=7
语, neg=15, pos=2
误, neg=27, pos=5
寰, neg=2, pos=1
诱, neg=18, pos=3
篱, neg=2, pos=1
说, neg=69, pos=13
对, neg=60, pos=3
寻, neg=9, pos=1
导, neg=3, pos=1
诽, neg=8, pos=1
课, neg=6, pos=1
诿, neg=2, pos=1
寿, neg=2, pos=1
谀, neg=2, pos=1
封, neg=4, pos=1
谁, neg=6, pos=1
调, neg=14, pos=8
射, neg=10, pos=3
谄, neg=2, pos=1
谅, neg=3, pos=5
将, neg=5, pos=1
谈, neg=6, pos=8
谋, neg=20, pos=3
谍, neg=2, pos=1
谎, neg=8, pos=1
小, neg=62, pos=8
谐, neg=2, pos=8
少, neg=15, pos=3
民, neg=7, pos=1
氓, neg=4, pos=1
谓, neg=2, pos=1
气, neg=123, pos=29
尔, neg=3, pos=1
尖, neg=21, pos=1
尘, neg=6, pos=1
尚, neg=6, pos=6
尝, neg=2, pos=1
谢, neg=6, pos=8
谣, neg=7, pos=1
谤, neg=10, pos=1
尤, neg=2, pos=1
谨, neg=5, pos=7
谬, neg=9, pos=1
尬, neg=3, pos=1
谯, neg=2, pos=1
就, neg=12, pos=2
水, neg=21, pos=4
尴, neg=3, pos=1
谴, neg=4, pos=1
谷, neg=2, pos=1
尸, neg=3, pos=1
簸, neg=2, pos=1
永, neg=3, pos=3
尽, neg=12, pos=7
尾, neg=2, pos=1
尿, neg=3, pos=1
局, neg=13, pos=1
屁, neg=36, pos=1
层, neg=2, pos=1
求, neg=25, pos=7
屄, neg=2, pos=1
居, neg=2, pos=1
豆, neg=2, pos=1
屈, neg=8, pos=5
汉, neg=7, pos=1
屌, neg=12, pos=1
屎, neg=7, pos=1
屑, neg=5, pos=1
展, neg=5, pos=2
汗, neg=3, pos=1
江, neg=2, pos=1
屠, neg=9, pos=1
象, neg=3, pos=1
污, neg=37, pos=7
履, neg=2, pos=2
豫, neg=3, pos=3
山, neg=2, pos=1
类, neg=6, pos=1
鱼, neg=5, pos=1
汽, neg=2, pos=1
鲁, neg=12, pos=1
沈, neg=63, pos=3
粉, neg=4, pos=1
沉, neg=12, pos=1
貌, neg=6, pos=5
沌, neg=2, pos=1
沓, neg=3, pos=1
岔, neg=3, pos=1
粕, neg=2, pos=1
岖, neg=3, pos=1
粗, neg=39, pos=1
沙, neg=4, pos=1
鲜, neg=3, pos=7
没, neg=92, pos=1
沦, neg=6, pos=1
鲨, neg=2, pos=1
粪, neg=2, pos=1
沫, neg=3, pos=1
沮, neg=6, pos=1
粮, neg=2, pos=1
河, neg=2, pos=1
沸, neg=2, pos=1
油, neg=7, pos=1
治, neg=11, pos=3
沾, neg=5, pos=1
粿, neg=2, pos=1
泄, neg=7, pos=1
糊, neg=23, pos=5
泊, neg=4, pos=1
泌, neg=3, pos=1
法, neg=40, pos=12
糕, neg=2, pos=1
糗, neg=2, pos=1
糙, neg=7, pos=1
峙, neg=2, pos=1
泛, neg=4, pos=1
泞, neg=3, pos=1
糟, neg=16, pos=1
波, neg=3, pos=1
泣, neg=7, pos=1
泥, neg=7, pos=3
泪, neg=17, pos=1
系, neg=7, pos=1
峻, neg=4, pos=1
泼, neg=7, pos=4
泽, neg=3, pos=4
紊, neg=3, pos=1
崎, neg=3, pos=1
洛, neg=2, pos=1
贝, neg=4, pos=1
洞, neg=7, pos=1
负, neg=23, pos=6
素, neg=4, pos=3
财, neg=4, pos=8
索, neg=7, pos=1
责, neg=35, pos=15
败, neg=44, pos=1
津, neg=2, pos=1
紧, neg=29, pos=3
货, neg=10, pos=1
质, neg=13, pos=3
崩, neg=3, pos=1
洪, neg=4, pos=1
贪, neg=17, pos=1
贫, neg=16, pos=1
贬, neg=9, pos=1
购, neg=2, pos=1
贮, neg=2, pos=1
累, neg=9, pos=1
贯, neg=2, pos=5
贱, neg=22, pos=1
贸, neg=4, pos=1
费, neg=24, pos=3
贼, neg=8, pos=1
派, neg=4, pos=6
贿, neg=3, pos=1
流, neg=37, pos=10
赂, neg=2, pos=1
赃, neg=3, pos=1
资, neg=5, pos=9
浅, neg=12, pos=1
浊, neg=6, pos=1
赊, neg=4, pos=1
测, neg=3, pos=1
赋, neg=2, pos=4
赌, neg=8, pos=1
济, neg=4, pos=2
赎, neg=2, pos=1
浑, neg=2, pos=1
浓, neg=4, pos=1
赖, neg=11, pos=7
赘, neg=4, pos=1
赚, neg=3, pos=2
赛, neg=7, pos=1
赠, neg=2, pos=2
赤, neg=7, pos=1
赧, neg=2, pos=1
浩, neg=3, pos=1
浪, neg=17, pos=3
浮, neg=9, pos=1
絮, neg=3, pos=1
走, neg=44, pos=2
赶, neg=8, pos=1
起, neg=49, pos=11
海, neg=4, pos=1
浸, neg=4, pos=1
趁, neg=3, pos=1
涂, neg=4, pos=1
超, neg=7, pos=4
消, neg=22, pos=5
涉, neg=3, pos=1
越, neg=6, pos=3
涎, neg=2, pos=1
涕, neg=2, pos=1
涩, neg=2, pos=1
液, neg=4, pos=1
足, neg=19, pos=15
趴, neg=2, pos=1
淆, neg=5, pos=1
跋, neg=2, pos=1
淋, neg=2, pos=1
跌, neg=4, pos=1
淌, neg=2, pos=1
跑, neg=7, pos=1
跚, neg=3, pos=1
跛, neg=8, pos=1
跟, neg=2, pos=1
淡, neg=14, pos=3
工, neg=8, pos=5
左, neg=2, pos=1
巨, neg=6, pos=3
跩, neg=9, pos=1
巫, neg=4, pos=1
淫, neg=7, pos=1
差, neg=19, pos=1
路, neg=8, pos=1
己, neg=9, pos=2
深, neg=17, pos=17
已, neg=8, pos=2
跳, neg=7, pos=1
巴, neg=22, pos=1
践, neg=2, pos=1
混, neg=38, pos=1
淹, neg=2, pos=1
跺, neg=2, pos=1
添, neg=2, pos=1
一, neg=79, pos=17
市, neg=2, pos=1
布, neg=9, pos=1
七, neg=3, pos=1
万, neg=4, pos=3
丈, neg=2, pos=1
师, neg=6, pos=1
三, neg=9, pos=1
上, neg=24, pos=10
渊, neg=3, pos=1
下, neg=75, pos=4
希, neg=3, pos=6
踌, neg=2, pos=1
不, neg=893, pos=80
渍, neg=2, pos=1
与, neg=15, pos=2
渎, neg=2, pos=1
踏, neg=3, pos=3
丐, neg=5, pos=1
渐, neg=5, pos=2
帐, neg=3, pos=1
丑, neg=27, pos=1
专, neg=7, pos=7
且, neg=2, pos=1
世, neg=24, pos=1
渗, neg=6, pos=1
业, neg=9, pos=1
东, neg=22, pos=3
丝, neg=2, pos=1
鸟, neg=11, pos=1
鸡, neg=12, pos=1
渡, neg=3, pos=1
丢, neg=14, pos=1
踢, neg=4, pos=1
渣, neg=6, pos=1
鸣, neg=2, pos=1
两, neg=13, pos=1
严, neg=27, pos=16
带, neg=7, pos=7
丧, neg=26, pos=1
踩, neg=2, pos=1
踪, neg=2, pos=1
个, neg=8, pos=1
中, neg=30, pos=7
席, neg=5, pos=1
帮, neg=3, pos=9
踱, neg=2, pos=1
串, neg=2, pos=1
渴, neg=5, pos=8
临, neg=6, pos=1
常, neg=36, pos=9
游, neg=7, pos=1
踹, neg=3, pos=1
为, neg=72, pos=23
渺, neg=3, pos=1
主, neg=18, pos=10
举, neg=6, pos=4
繁, neg=4, pos=7
蹂, neg=2, pos=1
久, neg=6, pos=6
幅, neg=2, pos=1
义, neg=35, pos=20
之, neg=46, pos=6
乌, neg=2, pos=1
乏, neg=23, pos=1
蹒, neg=3, pos=1
乖, neg=5, pos=1
湖, neg=2, pos=1
蹙, neg=2, pos=1
乞, neg=12, pos=1
习, neg=5, pos=4
乡, neg=4, pos=1
蹩, neg=4, pos=1
买, neg=3, pos=1
乱, neg=93, pos=1
干, neg=46, pos=11
年, neg=7, pos=2
蹶, neg=3, pos=1
并, neg=2, pos=1
幺, neg=3, pos=1
幻, neg=7, pos=1
幼, neg=4, pos=1
幽, neg=2, pos=5
乾, neg=11, pos=1
湾, neg=2, pos=1
湿, neg=3, pos=1
躁, neg=16, pos=1
溃, neg=5, pos=1
庄, neg=3, pos=6
溅, neg=9, pos=1
了, neg=65, pos=15
躇, neg=2, pos=1
庇, neg=3, pos=1
予, neg=6, pos=3
争, neg=35, pos=3
事, neg=86, pos=11
二, neg=7, pos=3
序, neg=4, pos=5
躏, neg=2, pos=1
亏, neg=6, pos=1
源, neg=4, pos=4
云, neg=4, pos=1
应, neg=11, pos=4
五, neg=4, pos=1
井, neg=4, pos=3
底, neg=10, pos=4
店, neg=3, pos=1
溘, neg=2, pos=1
府, neg=3, pos=1
废, neg=28, pos=2
纠, neg=8, pos=1
亡, neg=18, pos=1
红, neg=4, pos=4
溢, neg=3, pos=4
交, neg=17, pos=3
度, neg=27, pos=9
约, neg=5, pos=6
麦, neg=3, pos=1
级, neg=11, pos=5
座, neg=3, pos=1
身, neg=10, pos=5
庭, neg=2, pos=1
纯, neg=8, pos=5
躲, neg=7, pos=1
亳, neg=4, pos=1
纵, neg=7, pos=1
亵, neg=5, pos=1
康, neg=5, pos=8
纷, neg=4, pos=1
纸, neg=3, pos=1
庸, neg=7, pos=4
纹, neg=6, pos=1
人, neg=263, pos=80
溺, neg=7, pos=2
麻, neg=18, pos=1
麽, neg=32, pos=1
什, neg=23, pos=1
仁, neg=4, pos=4
练, neg=4, pos=8
仆, neg=3, pos=1
仇, neg=26, pos=1
终, neg=2, pos=1
绊, neg=2, pos=1
介, neg=3, pos=1
滋, neg=2, pos=5
从, neg=13, pos=11
经, neg=38, pos=10
黑, neg=12, pos=1
滑, neg=5, pos=3
绑, neg=2, pos=1
结, neg=25, pos=1
滓, neg=2, pos=1
仔, neg=6, pos=1
绕, neg=5, pos=1
他, neg=26, pos=1
仗, neg=5, pos=1
付, neg=9, pos=1
默, neg=8, pos=5
给, neg=17, pos=3
滚, neg=7, pos=1
黜, neg=3, pos=1
绝, neg=38, pos=8
滞, neg=12, pos=1
绞, neg=4, pos=1
统, neg=4, pos=2
代, neg=6, pos=1
令, neg=38, pos=16
以, neg=42, pos=8
滥, neg=17, pos=1
绪, neg=5, pos=1
们, neg=4, pos=1
续, neg=2, pos=1
黯, neg=3, pos=1
维, neg=2, pos=2
件, neg=8, pos=2
延, neg=11, pos=1
价, neg=12, pos=8
绷, neg=6, pos=1
绸, neg=2, pos=1
建, neg=4, pos=4
任, neg=25, pos=16
综, neg=3, pos=1
份, neg=4, pos=3
﻿, neg=2, pos=2
仿, neg=5, pos=1
绿, neg=2, pos=1
开, neg=31, pos=14
企, neg=2, pos=1
！, neg=3, pos=1
异, neg=26, pos=4
漂, neg=4, pos=8
弃, neg=23, pos=1
弄, neg=37, pos=3
弊, neg=6, pos=1
伍, neg=5, pos=1
式, neg=6, pos=7
伏, neg=10, pos=1
漏, neg=16, pos=1
伐, neg=2, pos=1
休, neg=16, pos=2
缓, neg=14, pos=3
演, neg=2, pos=1
引, neg=27, pos=18
众, neg=3, pos=4
伙, neg=8, pos=1
会, neg=17, pos=11
缚, neg=5, pos=1
缝, neg=5, pos=4
弟, neg=3, pos=1
张, neg=32, pos=1
漠, neg=12, pos=1
缠, neg=11, pos=1
传, neg=10, pos=3
伤, neg=84, pos=3
弥, neg=4, pos=1
伦, neg=2, pos=3
缩, neg=12, pos=1
伪, neg=20, pos=1
缪, neg=2, pos=1
漫, neg=7, pos=3
缭, neg=4, pos=1
弯, neg=3, pos=1
弱, neg=32, pos=1
缴, neg=2, pos=1
弹, neg=6, pos=1
缺, neg=29, pos=3
强, neg=47, pos=11
鼻, neg=3, pos=1
似, neg=7, pos=4
鼾, neg=3, pos=1
但, neg=2, pos=1
位, neg=8, pos=5
低, neg=47, pos=1
住, neg=24, pos=1
齐, neg=3, pos=3
网, neg=3, pos=1
归, neg=6, pos=4
当, neg=26, pos=16
体, neg=6, pos=9
何, neg=11, pos=1
罕, neg=2, pos=5
罗, neg=4, pos=2
罚, neg=10, pos=1
佛, neg=2, pos=1
作, neg=58, pos=10
潜, neg=9, pos=3
你, neg=70, pos=2
形, neg=12, pos=3
罢, neg=7, pos=1
车, neg=6, pos=1
潦, neg=2, pos=1
轧, neg=6, pos=1
轨, neg=5, pos=1
彩, neg=3, pos=4
罪, neg=35, pos=4
转, neg=4, pos=1
置, neg=15, pos=6
潮, neg=4, pos=1
佯, neg=2, pos=1
软, neg=6, pos=3
轰, neg=8, pos=1
彰, neg=2, pos=1
影, neg=9, pos=3
佳, neg=3, pos=4
潸, neg=2, pos=1
役, neg=11, pos=1
轻, neg=24, pos=10
彻, neg=4, pos=1
佻, neg=3, pos=1
载, neg=2, pos=2
使, neg=316, pos=27
齿, neg=2, pos=1
往, neg=3, pos=6
征, neg=4, pos=2
羁, neg=2, pos=1
较, neg=6, pos=7
辄, neg=2, pos=1
待, neg=5, pos=8
很, neg=16, pos=9
侈, neg=4, pos=1
羊, neg=3, pos=1
徊, neg=2, pos=1
例, neg=3, pos=1
律, neg=3, pos=3
後, neg=21, pos=2
辐, neg=3, pos=1
辑, neg=3, pos=4
徒, neg=7, pos=2
输, neg=6, pos=1
羔, neg=3, pos=1
得, neg=83, pos=52
辗, neg=2, pos=1
徘, neg=2, pos=1
龙, neg=2, pos=2
辛, neg=7, pos=1
供, neg=6, pos=3
澜, neg=2, pos=1
辜, neg=2, pos=1
依, neg=7, pos=1
羞, neg=25, pos=3
辞, neg=5, pos=3
辟, neg=2, pos=1
羡, neg=3, pos=7
辣, neg=6, pos=1
群, neg=6, pos=5
侧, neg=3, pos=1
辨, neg=3, pos=1
徨, neg=2, pos=1
辩, neg=15, pos=6
侩, neg=2, pos=1
循, neg=2, pos=1
微, neg=14, pos=7
侮, neg=8, pos=1
辱, neg=14, pos=1
澳, neg=2, pos=1
侵, neg=19, pos=3
徵, neg=6, pos=1
德, neg=22, pos=10
边, neg=5, pos=2
达, neg=10, pos=7
便, neg=15, pos=8
激, neg=23, pos=12
迁, neg=3, pos=1
迂, neg=6, pos=1
心, neg=155, pos=107
促, neg=12, pos=4
必, neg=8, pos=2
过, neg=70, pos=9
忌, neg=13, pos=1
忍, neg=28, pos=9
迎, neg=3, pos=8
运, neg=15, pos=8
近, neg=13, pos=4
俑, neg=2, pos=1
俗, neg=23, pos=4
志, neg=6, pos=8
还, neg=9, pos=1
俘, neg=4, pos=2
忙, neg=15, pos=3
这, neg=5, pos=1
进, neg=20, pos=19
远, neg=12, pos=5
保, neg=5, pos=5
违, neg=26, pos=1
连, neg=8, pos=4
迟, neg=18, pos=1
忠, neg=6, pos=9
信, neg=42, pos=31
忡, neg=3, pos=1
忧, neg=25, pos=5
迫, neg=25, pos=4
修, neg=2, pos=3
述, neg=2, pos=1
俱, neg=3, pos=1
念, neg=4, pos=4
迷, neg=28, pos=10
迹, neg=2, pos=5
翻, neg=11, pos=1
忽, neg=7, pos=1
追, neg=9, pos=4
忿, neg=7, pos=1
